"ID","np","place","feature","type","is_natural","indig_or_wstrn","is_oipn","for_apeople","is_transl","class","erasure","problem","derog"
1263,"Grand Canyon","Cardenas Butte","Point of Interest or geologic formation","Person","Natural","Western","NA - WPN","NA - WPN","No","Person","Potentially - probably had IPN","Named for person who directly or used power to perpetrate violence against a group","No info - not likely, no evidence"
1264,"Grand Canyon","Chikapanagi Point","Point of Interest or geologic formation","Person","Natural","Indigenous","no","yes",NA,"Person","Not erasure - evidence it is an original IPN | settler-built WPN","Western use of Indigenous name","No info - not likely, no evidence"
1265,"Grand Canyon","Colorado River","River","Other Western reference","Natural","Western","NA - WPN","NA - WPN","No","Other","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1266,"Grand Canyon","Comanche Point","Point of Interest or geologic formation","Indigenous reference","Natural","Indigenous","no","yes",NA,"People","Not erasure - evidence it is an original IPN | settler-built WPN","Western use of Indigenous name","No info - not likely, no evidence"
1267,"Grand Canyon","Crystal Creek","River","Mineral","Natural","Western","NA - WPN","NA - WPN","No","Other","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1268,"Grand Canyon","Desert View Visitor Center","Visitor Center","Other Western reference","Human-constructed","Western","NA - WPN","NA - WPN","No","Other","Not erasure - evidence it is an original IPN | settler-built WPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1269,"Grand Canyon","Diamond Creek","River","Mineral","Natural","Western","NA - WPN","NA - WPN","No","Other","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1270,"Grand Canyon","Diana Temple","Point of Interest or geologic formation","Mythology","Natural","Western","NA - WPN","NA - WPN","No","Other","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1271,"Grand Canyon","Fossil Bay","Bay","Mineral","Natural","Western","NA - WPN","NA - WPN","No","Object","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1272,"Grand Canyon","Grand Canyon National Park","Park",NA,"Human-constructed","Western","NA - WPN","NA - WPN","No","Place","Not erasure - evidence it is an original IPN | settler-built WPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1273,"Grand Canyon","Grand Canyon Village","Village","Other Western reference","Human-constructed","Western","NA - WPN","NA - WPN","No","Other","Not erasure - evidence it is an original IPN | settler-built WPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1274,"Grand Canyon","Grand Wash Cliffs","Point of Interest or geologic formation","Natural feature","Natural","Western","NA - WPN","NA - WPN","No","Other","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1275,"Grand Canyon","Grandview Point","Point of Interest or geologic formation","Other Western reference","Natural","Western","NA - WPN","NA - WPN","No","Other","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1276,"Grand Canyon","Granite Gorge","Point of Interest or geologic formation","Mineral","Natural","Western","NA - WPN","NA - WPN","No","Other","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1277,"Grand Canyon","Granite Narrows","Point of Interest or geologic formation","Mineral","Natural","Western","NA - WPN","NA - WPN","No","Object","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1278,"Grand Canyon","Granite Park Canyon","Point of Interest or geologic formation","Mineral","Natural","Western","NA - WPN","NA - WPN","No","Other","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1279,"Grand Canyon","Great Thumb Mesa","Point of Interest or geologic formation","Shape","Natural","Western","NA - WPN","NA - WPN","No","Object","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1280,"Grand Canyon","Great Thumb Point","Point of Interest or geologic formation","Shape","Natural","Western","NA - WPN","NA - WPN","No","Object","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1281,"Grand Canyon","Havasupai Point","Point of Interest or geologic formation","Indigenous reference","Natural","Indigenous","no","yes",NA,"People","Not erasure - evidence it is an original IPN | settler-built WPN","Western use of Indigenous name","No info - not likely, no evidence"
1282,"Grand Canyon","Hermits Rest","Cultural heritage (Western)","Person","Human-constructed","Western","NA - WPN","NA - WPN","No","Person","Not erasure - evidence it is an original IPN | settler-built WPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1283,"Grand Canyon","Holy Grail Temple","Point of Interest or geologic formation","Mythology","Natural","Western","NA - WPN","NA - WPN","No","Other","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1284,"Grand Canyon","Hopi Point","Point of Interest or geologic formation","Indigenous reference","Natural","Indigenous","no","yes",NA,"People","Not erasure - evidence it is an original IPN | settler-built WPN","Western use of Indigenous name","No info - not likely, no evidence"
1285,"Grand Canyon","Horseshoe Mesa","Point of Interest or geologic formation","Other Western reference","Natural","Western","NA - WPN","NA - WPN","No","Object","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1286,"Grand Canyon","Isis Temple","Point of Interest or geologic formation","Mythology","Natural","Western","NA - WPN","NA - WPN","No","Other","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1287,"Grand Canyon","Juno Temple","Point of Interest or geologic formation","Mythology","Natural","Western","NA - WPN","NA - WPN","No","Other","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1288,"Grand Canyon","Kaibab Plateau","Point of Interest or geologic formation","Indigenous reference","Natural","Indigenous","yes","no",NA,"Place","Not erasure - evidence it is an original IPN | settler-built WPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1289,"Grand Canyon","Kanab Canyon","Point of Interest or geologic formation","Indigenous reference","Natural","Indigenous","unclear","no",NA,"Plant","No information","Western use of Indigenous name","No info - not likely, no evidence"
1290,"Grand Canyon","Kanab Creek","River","Indigenous reference","Natural","Indigenous","unclear","no",NA,"Plant","No information","Western use of Indigenous name","No info - not likely, no evidence"
1291,"Grand Canyon","Kwagunt Creek","River","Indigenous reference","Natural","Indigenous","no","yes",NA,"Person","Not erasure - evidence it is an original IPN | settler-built WPN","Western use of Indigenous name","No info - not likely, no evidence"
1292,"Grand Canyon","Lower Granite Gorge","Point of Interest or geologic formation","Mineral","Natural","Western","NA - WPN","NA - WPN","No","Other","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1293,"Grand Canyon","Marble Canyon","Point of Interest or geologic formation","Mineral","Natural","Western","NA - WPN","NA - WPN","No","Other","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1294,"Grand Canyon","Middle Granite Gorge","Point of Interest or geologic formation","Mineral","Natural","Western","NA - WPN","NA - WPN","No","Other","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1295,"Grand Canyon","Mohawk Canyon","Point of Interest or geologic formation","Indigenous reference","Natural","Indigenous","no","no",NA,"People","Potentially - probably had IPN","Western use of Indigenous name","No info - not likely, no evidence"
1296,"Grand Canyon","Mount Emma","Mountain","Person","Natural","Western","NA - WPN","NA - WPN","No","Person","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1297,"Grand Canyon","Mount Sinyala","Point of Interest or geologic formation","Indigenous reference","Natural","Indigenous","no","yes",NA,"Person","Not erasure - evidence it is an original IPN | settler-built WPN","Western use of Indigenous name","No info - not likely, no evidence"
1298,"Grand Canyon","Mt. Huethawali Point","Point of Interest or geologic formation","Indigenous reference","Natural","Indigenous","yes","no",NA,"Object","Not erasure - evidence it is an original IPN | settler-built WPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1299,"Grand Canyon","Muav Canyon","Point of Interest or geologic formation","Natural feature","Natural","Western","NA - WPN","NA - WPN","No","Other","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1300,"Grand Canyon","Nankoweap Creek","River","Indigenous reference","Natural","Indigenous","unclear","no",NA,"Other","No information","Western use of Indigenous name","No info - not likely, no evidence"
1301,"Grand Canyon","National Canyon","Point of Interest or geologic formation","Other Western reference","Natural","Western","NA - WPN","NA - WPN","No","Other","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1302,"Grand Canyon","Navajo Bridge","Infrastructure","Indigenous reference","Human-constructed","Indigenous","no","yes",NA,"People","Not erasure - evidence it is an original IPN | settler-built WPN","Western use of Indigenous name","Potentially - no evidence but justification of potential to feel like a swear word"
1303,"Grand Canyon","North Rim Store Area","Campground","Other Western reference","Human-constructed","Western","NA - WPN","NA - WPN","No","Other","Not erasure - evidence it is an original IPN | settler-built WPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
1304,"Grand Canyon","North Rim Visitor Center","Visitor Center","Other Western reference","Human-constructed","Western","NA - WPN","NA - WPN","No","Other","Not erasure - evidence it is an original IPN | settler-built WPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
